"year","county_name","county_fips","party","totalvotes","ratio"
2000,"ACCOMACK",51001,"DEMOCRAT",11925,0.427002096436059
2000,"ACCOMACK",51001,"REPUBLICAN",11925,0.532662473794549
2000,"ALBEMARLE",51003,"DEMOCRAT",36846,0.441160505889377
2000,"ALBEMARLE",51003,"REPUBLICAN",36846,0.49641752157629
2000,"ALLEGHANY",51005,"DEMOCRAT",5123,0.432168651180949
2000,"ALLEGHANY",51005,"REPUBLICAN",5123,0.548116338083154
2000,"AMELIA",51007,"DEMOCRAT",4788,0.366332497911445
2000,"AMELIA",51007,"REPUBLICAN",4788,0.615497076023392
2000,"AMHERST",51009,"DEMOCRAT",11712,0.410860655737705
2000,"AMHERST",51009,"REPUBLICAN",11712,0.568647540983607
2000,"APPOMATTOX",51011,"DEMOCRAT",5927,0.359709802598279
2000,"APPOMATTOX",51011,"REPUBLICAN",5927,0.616500759237388
2000,"ARLINGTON",51013,"DEMOCRAT",83559,0.601491161933484
2000,"ARLINGTON",51013,"REPUBLICAN",83559,0.341734582749913
2000,"AUGUSTA",51015,"DEMOCRAT",25271,0.262870483953939
2000,"AUGUSTA",51015,"REPUBLICAN",25271,0.702148708005223
2000,"BATH",51017,"DEMOCRAT",2210,0.371945701357466
2000,"BATH",51017,"REPUBLICAN",2210,0.593212669683258
2000,"BEDFORD",51019,"DEMOCRAT",26149,0.312057822478871
2000,"BEDFORD",51019,"REPUBLICAN",26149,0.658686756663735
2000,"BLAND",51021,"DEMOCRAT",2688,0.316592261904762
2000,"BLAND",51021,"REPUBLICAN",2688,0.654389880952381
2000,"BOTETOURT",51023,"DEMOCRAT",13840,0.334320809248555
2000,"BOTETOURT",51023,"REPUBLICAN",13840,0.640679190751445
2000,"BRUNSWICK",51025,"DEMOCRAT",5997,0.564782391195598
2000,"BRUNSWICK",51025,"REPUBLICAN",5997,0.427046856761714
2000,"BUCHANAN",51027,"DEMOCRAT",9856,0.582893668831169
2000,"BUCHANAN",51027,"REPUBLICAN",9856,0.392349837662338
2000,"BUCKINGHAM",51029,"DEMOCRAT",5454,0.46956362302897
2000,"BUCKINGHAM",51029,"REPUBLICAN",5454,0.502016868353502
2000,"CAMPBELL",51031,"DEMOCRAT",20327,0.327593840704482
2000,"CAMPBELL",51031,"REPUBLICAN",20327,0.64751315983667
2000,"CAROLINE",51033,"DEMOCRAT",8351,0.516584840138905
2000,"CAROLINE",51033,"REPUBLICAN",8351,0.463776793198419
2000,"CARROLL",51035,"DEMOCRAT",11001,0.330697209344605
2000,"CARROLL",51035,"REPUBLICAN",11001,0.649213707844741
2000,"CHARLES CITY",51036,"DEMOCRAT",3066,0.646118721461187
2000,"CHARLES CITY",51036,"REPUBLICAN",3066,0.333659491193738
2000,"CHARLOTTE",51037,"DEMOCRAT",4994,0.403884661593913
2000,"CHARLOTTE",51037,"REPUBLICAN",4994,0.571686023227873
2000,"CHESTERFIELD",51041,"DEMOCRAT",110951,0.348243819343674
2000,"CHESTERFIELD",51041,"REPUBLICAN",110951,0.630224153004479
2000,"CLARKE",51043,"DEMOCRAT",5284,0.409916729750189
2000,"CLARKE",51043,"REPUBLICAN",5284,0.545609386828161
2000,"CRAIG",51045,"DEMOCRAT",2493,0.341355796229442
2000,"CRAIG",51045,"REPUBLICAN",2493,0.633774568792619
2000,"CULPEPER",51047,"DEMOCRAT",12244,0.356419470761189
2000,"CULPEPER",51047,"REPUBLICAN",12244,0.607644560601111
2000,"CUMBERLAND",51049,"DEMOCRAT",3507,0.400627316794981
2000,"CUMBERLAND",51049,"REPUBLICAN",3507,0.562874251497006
2000,"DICKENSON",51051,"DEMOCRAT",7226,0.546775532798229
2000,"DICKENSON",51051,"REPUBLICAN",7226,0.432050927207307
2000,"DINWIDDIE",51053,"DEMOCRAT",9136,0.437937828371278
2000,"DINWIDDIE",51053,"REPUBLICAN",9136,0.542797723292469
2000,"ESSEX",51057,"DEMOCRAT",3831,0.456799791177238
2000,"ESSEX",51057,"REPUBLICAN",3831,0.520751761942052
2000,"FAIRFAX",51059,"DEMOCRAT",413775,0.474898193462631
2000,"FAIRFAX",51059,"REPUBLICAN",413775,0.488625460697239
2000,"FAUQUIER",51061,"DEMOCRAT",23481,0.353306929006431
2000,"FAUQUIER",51061,"REPUBLICAN",23481,0.615646693070994
2000,"FLOYD",51063,"DEMOCRAT",5739,0.341000174246384
2000,"FLOYD",51063,"REPUBLICAN",5739,0.596445373758494
2000,"FLUVANNA",51065,"DEMOCRAT",8706,0.394096025729382
2000,"FLUVANNA",51065,"REPUBLICAN",8706,0.569951757408684
2000,"FRANKLIN",51067,"DEMOCRAT",18829,0.379467842158373
2000,"FRANKLIN",51067,"REPUBLICAN",18829,0.596154867491635
2000,"FREDERICK",51069,"DEMOCRAT",22392,0.319667738478028
2000,"FREDERICK",51069,"REPUBLICAN",22392,0.65085744908896
2000,"GILES",51071,"DEMOCRAT",6820,0.440469208211144
2000,"GILES",51071,"REPUBLICAN",6820,0.524046920821114
2000,"GLOUCESTER",51073,"DEMOCRAT",13699,0.33236002627929
2000,"GLOUCESTER",51073,"REPUBLICAN",13699,0.636396817285933
2000,"GOOCHLAND",51075,"DEMOCRAT",8777,0.36424746496525
2000,"GOOCHLAND",51075,"REPUBLICAN",8777,0.612737837529908
2000,"GRAYSON",51077,"DEMOCRAT",6852,0.360040863981319
2000,"GRAYSON",51077,"REPUBLICAN",6852,0.618213660245184
2000,"GREENE",51079,"DEMOCRAT",5412,0.327790096082779
2000,"GREENE",51079,"REPUBLICAN",5412,0.623614190687361
2000,"GREENSVILLE",51081,"DEMOCRAT",3906,0.59242191500256
2000,"GREENSVILLE",51081,"REPUBLICAN",3906,0.400665642601126
2000,"HALIFAX",51083,"DEMOCRAT",14072,0.42374928936896
2000,"HALIFAX",51083,"REPUBLICAN",14072,0.549459920409323
2000,"HANOVER",51085,"DEMOCRAT",41585,0.289623662378261
2000,"HANOVER",51085,"REPUBLICAN",41585,0.688084645905976
2000,"HENRICO",51087,"DEMOCRAT",114252,0.425769351958828
2000,"HENRICO",51087,"REPUBLICAN",114252,0.550423624969366
2000,"HENRY",51089,"DEMOCRAT",21463,0.414573917905232
2000,"HENRY",51089,"REPUBLICAN",21463,0.553044774728603
2000,"HIGHLAND",51091,"DEMOCRAT",1437,0.315240083507307
2000,"HIGHLAND",51091,"REPUBLICAN",1437,0.65553235908142
2000,"ISLE OF WIGHT",51093,"DEMOCRAT",12950,0.398610038610039
2000,"ISLE OF WIGHT",51093,"REPUBLICAN",12950,0.585868725868726
2000,"JAMES CITY",51095,"DEMOCRAT",24492,0.371141597256247
2000,"JAMES CITY",51095,"REPUBLICAN",24492,0.597256246937776
2000,"KING AND QUEEN",51097,"DEMOCRAT",2859,0.485134662469395
2000,"KING AND QUEEN",51097,"REPUBLICAN",2859,0.497726477789437
2000,"KING GEORGE",51099,"DEMOCRAT",5852,0.353725222146275
2000,"KING GEORGE",51099,"REPUBLICAN",5852,0.613465481886534
2000,"KING WILLIAM",51101,"DEMOCRAT",5769,0.368348067256024
2000,"KING WILLIAM",51101,"REPUBLICAN",5769,0.614837926850407
2000,"LANCASTER",51103,"DEMOCRAT",5455,0.355087076076994
2000,"LANCASTER",51103,"REPUBLICAN",5455,0.625297891842347
2000,"LEE",51105,"DEMOCRAT",8748,0.460791037951532
2000,"LEE",51105,"REPUBLICAN",8748,0.520233196159122
2000,"LOUDOUN",51107,"DEMOCRAT",75653,0.408946109209152
2000,"LOUDOUN",51107,"REPUBLICAN",75653,0.561154217281535
2000,"LOUISA",51109,"DEMOCRAT",10096,0.426802694136292
2000,"LOUISA",51109,"REPUBLICAN",10096,0.540907290015848
2000,"LUNENBURG",51111,"DEMOCRAT",4591,0.441298192115008
2000,"LUNENBURG",51111,"REPUBLICAN",4591,0.546721847092137
2000,"MADISON",51113,"DEMOCRAT",5027,0.366819176447185
2000,"MADISON",51113,"REPUBLICAN",5027,0.584841853988462
2000,"MATHEWS",51115,"DEMOCRAT",4609,0.325233239314385
2000,"MATHEWS",51115,"REPUBLICAN",4609,0.640269038837058
2000,"MECKLENBURG",51117,"DEMOCRAT",11654,0.411618328470911
2000,"MECKLENBURG",51117,"REPUBLICAN",11654,0.56632915737086
2000,"MIDDLESEX",51119,"DEMOCRAT",4689,0.356365962891875
2000,"MIDDLESEX",51119,"REPUBLICAN",4689,0.606525911708253
2000,"MONTGOMERY",51121,"DEMOCRAT",27160,0.431516936671576
2000,"MONTGOMERY",51121,"REPUBLICAN",27160,0.515132547864507
2000,"NELSON",51125,"DEMOCRAT",6145,0.47306753458096
2000,"NELSON",51125,"REPUBLICAN",6145,0.474043938161107
2000,"NEW KENT",51127,"DEMOCRAT",6114,0.336113837095191
2000,"NEW KENT",51127,"REPUBLICAN",6114,0.643441282302911
2000,"NORTHAMPTON",51131,"DEMOCRAT",4892,0.478331970564186
2000,"NORTHAMPTON",51131,"REPUBLICAN",4892,0.469950940310711
2000,"NORTHUMBERLAND",51133,"DEMOCRAT",5605,0.377876895628903
2000,"NORTHUMBERLAND",51133,"REPUBLICAN",5605,0.599821587867975
2000,"NOTTOWAY",51135,"DEMOCRAT",5492,0.447924253459578
2000,"NOTTOWAY",51135,"REPUBLICAN",5492,0.522578295702841
2000,"ORANGE",51137,"DEMOCRAT",10483,0.393589621291615
2000,"ORANGE",51137,"REPUBLICAN",10483,0.571496708957359
2000,"PAGE",51139,"DEMOCRAT",7996,0.340920460230115
2000,"PAGE",51139,"REPUBLICAN",7996,0.636443221610805
2000,"PATRICK",51141,"DEMOCRAT",7385,0.30521327014218
2000,"PATRICK",51141,"REPUBLICAN",7385,0.663642518618822
2000,"PITTSYLVANIA",51143,"DEMOCRAT",24255,0.32298495155638
2000,"PITTSYLVANIA",51143,"REPUBLICAN",24255,0.649762935477221
2000,"POWHATAN",51145,"DEMOCRAT",9711,0.278859025846978
2000,"POWHATAN",51145,"REPUBLICAN",9711,0.702296364946967
2000,"PRINCE EDWARD",51147,"DEMOCRAT",6363,0.459217350306459
2000,"PRINCE EDWARD",51147,"REPUBLICAN",6363,0.505107653622505
2000,"PRINCE GEORGE",51149,"DEMOCRAT",10900,0.383669724770642
2000,"PRINCE GEORGE",51149,"REPUBLICAN",10900,0.603577981651376
2000,"PRINCE WILLIAM",51153,"DEMOCRAT",100511,0.445175154958164
2000,"PRINCE WILLIAM",51153,"REPUBLICAN",100511,0.525196247176926
2000,"PULASKI",51155,"DEMOCRAT",12697,0.413877293848941
2000,"PULASKI",51155,"REPUBLICAN",12697,0.558320863196031
2000,"RAPPAHANNOCK",51157,"DEMOCRAT",3513,0.416168516937091
2000,"RAPPAHANNOCK",51157,"REPUBLICAN",3513,0.526615428408767
2000,"RICHMOND",51159,"DEMOCRAT",2949,0.364869447270261
2000,"RICHMOND",51159,"REPUBLICAN",2949,0.604950830790098
2000,"ROANOKE",51161,"DEMOCRAT",42817,0.376976434593736
2000,"ROANOKE",51161,"REPUBLICAN",42817,0.601163089427097
2000,"ROCKBRIDGE",51163,"DEMOCRAT",7827,0.377283761338955
2000,"ROCKBRIDGE",51163,"REPUBLICAN",7827,0.577743707678549
2000,"ROCKINGHAM",51165,"DEMOCRAT",23994,0.243144119363174
2000,"ROCKINGHAM",51165,"REPUBLICAN",23994,0.728598816370759
2000,"RUSSELL",51167,"DEMOCRAT",10792,0.504262416604892
2000,"RUSSELL",51167,"REPUBLICAN",10792,0.469329132690882
2000,"SCOTT",51169,"DEMOCRAT",9335,0.380503481521157
2000,"SCOTT",51169,"REPUBLICAN",9335,0.592929833958222
2000,"SHENANDOAH",51171,"DEMOCRAT",14452,0.305840022142264
2000,"SHENANDOAH",51171,"REPUBLICAN",14452,0.666758926100194
2000,"SMYTH",51173,"DEMOCRAT",11740,0.411925042589438
2000,"SMYTH",51173,"REPUBLICAN",11740,0.560477001703578
2000,"SOUTHAMPTON",51175,"DEMOCRAT",6714,0.500297885016384
2000,"SOUTHAMPTON",51175,"REPUBLICAN",6714,0.490467679475722
2000,"SPOTSYLVANIA",51177,"DEMOCRAT",35021,0.384198052597013
2000,"SPOTSYLVANIA",51177,"REPUBLICAN",35021,0.592187544616087
2000,"STAFFORD",51179,"DEMOCRAT",34246,0.367809379197571
2000,"STAFFORD",51179,"REPUBLICAN",34246,0.605355369970216
2000,"SURRY",51181,"DEMOCRAT",3230,0.571207430340557
2000,"SURRY",51181,"REPUBLICAN",3230,0.406501547987616
2000,"SUSSEX",51183,"DEMOCRAT",3906,0.513568868407578
2000,"SUSSEX",51183,"REPUBLICAN",3906,0.446748591909882
2000,"TAZEWELL",51185,"DEMOCRAT",16344,0.442180616740088
2000,"TAZEWELL",51185,"REPUBLICAN",16344,0.529552129221733
2000,"WARREN",51187,"DEMOCRAT",11166,0.386261866380082
2000,"WARREN",51187,"REPUBLICAN",11166,0.567347304316676
2000,"WASHINGTON",51191,"DEMOCRAT",20222,0.373306300069232
2000,"WASHINGTON",51191,"REPUBLICAN",20222,0.596577984373455
2000,"WESTMORELAND",51193,"DEMOCRAT",6026,0.484898771988052
2000,"WESTMORELAND",51193,"REPUBLICAN",6026,0.48655824759376
2000,"WISE",51195,"DEMOCRAT",13310,0.481743050338092
2000,"WISE",51195,"REPUBLICAN",13310,0.488655146506386
2000,"WYTHE",51197,"DEMOCRAT",10225,0.338581907090465
2000,"WYTHE",51197,"REPUBLICAN",10225,0.639511002444988
2000,"YORK",51199,"DEMOCRAT",24583,0.350730179392263
2000,"YORK",51199,"REPUBLICAN",24583,0.622869462636782
2000,"ALEXANDRIA",51510,"DEMOCRAT",55199,0.609304516386166
2000,"ALEXANDRIA",51510,"REPUBLICAN",55199,0.344988133843004
2000,"BEDFORD",51515,"DEMOCRAT",2441,0.441622285948382
2000,"BEDFORD",51515,"REPUBLICAN",2441,0.519868906185989
2000,"BRISTOL",51520,"DEMOCRAT",6279,0.421404682274247
2000,"BRISTOL",51520,"REPUBLICAN",6279,0.556617295747731
2000,"BUENA VISTA",51530,"DEMOCRAT",1975,0.476455696202532
2000,"BUENA VISTA",51530,"REPUBLICAN",1975,0.49620253164557
2000,"CHARLOTTESVILLE",51540,"DEMOCRAT",13224,0.586963097398669
2000,"CHARLOTTESVILLE",51540,"REPUBLICAN",13224,0.305051421657592
2000,"CHESAPEAKE",51550,"DEMOCRAT",74585,0.45019776094389
2000,"CHESAPEAKE",51550,"REPUBLICAN",74585,0.532064087953342
2000,"COLONIAL HEIGHTS",51570,"DEMOCRAT",7782,0.269853508095605
2000,"COLONIAL HEIGHTS",51570,"REPUBLICAN",7782,0.709200719609355
2000,"COVINGTON",51580,"DEMOCRAT",2214,0.527551942186088
2000,"COVINGTON",51580,"REPUBLICAN",2214,0.436314363143631
2000,"DANVILLE",51590,"DEMOCRAT",18307,0.449063199868903
2000,"DANVILLE",51590,"REPUBLICAN",18307,0.514939640574644
2000,"EMPORIA",51595,"DEMOCRAT",2080,0.536538461538462
2000,"EMPORIA",51595,"REPUBLICAN",2080,0.450961538461538
2000,"FAIRFAX",51600,"DEMOCRAT",9556,0.456362494767685
2000,"FAIRFAX",51600,"REPUBLICAN",9556,0.498325659271662
2000,"FALLS CHURCH",51610,"DEMOCRAT",5593,0.555873413195065
2000,"FALLS CHURCH",51610,"REPUBLICAN",5593,0.381011979259789
2000,"FRANKLIN",51620,"DEMOCRAT",3191,0.552491382011909
2000,"FRANKLIN",51620,"REPUBLICAN",3191,0.436540269507991
2000,"FREDERICKSBURG",51630,"DEMOCRAT",6681,0.502918724741805
2000,"FREDERICKSBURG",51630,"REPUBLICAN",6681,0.439305493189642
2000,"GALAX",51640,"DEMOCRAT",2213,0.450067781292363
2000,"GALAX",51640,"REPUBLICAN",2213,0.52417532760958
2000,"HAMPTON",51650,"DEMOCRAT",47887,0.574059765698415
2000,"HAMPTON",51650,"REPUBLICAN",47887,0.408482469146115
2000,"HARRISONBURG",51660,"DEMOCRAT",9958,0.349668608154248
2000,"HARRISONBURG",51660,"REPUBLICAN",9958,0.576521389837317
2000,"HOPEWELL",51670,"DEMOCRAT",6978,0.433361994840929
2000,"HOPEWELL",51670,"REPUBLICAN",6978,0.537259959873889
2000,"LEXINGTON",51678,"DEMOCRAT",2140,0.489719626168224
2000,"LEXINGTON",51678,"REPUBLICAN",2140,0.447196261682243
2000,"LYNCHBURG",51680,"DEMOCRAT",23506,0.44133412745682
2000,"LYNCHBURG",51680,"REPUBLICAN",23506,0.532544882157747
2000,"MANASSAS",51683,"DEMOCRAT",12410,0.424012892828364
2000,"MANASSAS",51683,"REPUBLICAN",12410,0.544077356970185
2000,"MANASSAS PARK",51685,"DEMOCRAT",2580,0.406201550387597
2000,"MANASSAS PARK",51685,"REPUBLICAN",2580,0.565891472868217
2000,"MARTINSVILLE",51690,"DEMOCRAT",5694,0.535300316122234
2000,"MARTINSVILLE",51690,"REPUBLICAN",5694,0.449596066034422
2000,"NEWPORT NEWS",51700,"DEMOCRAT",57825,0.514984868136619
2000,"NEWPORT NEWS",51700,"REPUBLICAN",57825,0.467029831387808
2000,"NORFOLK",51710,"DEMOCRAT",61946,0.617005133503374
2000,"NORFOLK",51710,"REPUBLICAN",61946,0.353856584767378
2000,"NORTON",51720,"DEMOCRAT",1530,0.566666666666667
2000,"NORTON",51720,"REPUBLICAN",1530,0.417647058823529
2000,"PETERSBURG",51730,"DEMOCRAT",11062,0.791086602784307
2000,"PETERSBURG",51730,"REPUBLICAN",11062,0.190652684867113
2000,"POQUOSON",51735,"DEMOCRAT",5861,0.247056816242962
2000,"POQUOSON",51735,"REPUBLICAN",5861,0.728715236307797
2000,"PORTSMOUTH",51740,"DEMOCRAT",35455,0.628571428571429
2000,"PORTSMOUTH",51740,"REPUBLICAN",35455,0.356169792694965
2000,"RADFORD",51750,"DEMOCRAT",4448,0.463803956834532
2000,"RADFORD",51750,"REPUBLICAN",4448,0.492356115107914
2000,"RICHMOND",51760,"DEMOCRAT",65926,0.647953766344083
2000,"RICHMOND",51760,"REPUBLICAN",65926,0.307390104056063
2000,"ROANOKE",51770,"DEMOCRAT",33442,0.535853118832606
2000,"ROANOKE",51770,"REPUBLICAN",33442,0.437473835296932
2000,"SALEM",51775,"DEMOCRAT",10770,0.403714020427112
2000,"SALEM",51775,"REPUBLICAN",10770,0.57455896007428
2000,"STAUNTON",51790,"DEMOCRAT",8514,0.390415785764623
2000,"STAUNTON",51790,"REPUBLICAN",8514,0.572938689217759
2000,"SUFFOLK",51800,"DEMOCRAT",24661,0.505697254774746
2000,"SUFFOLK",51800,"REPUBLICAN",24661,0.479948096184259
2000,"VIRGINIA BEACH",51810,"DEMOCRAT",149771,0.415754718870809
2000,"VIRGINIA BEACH",51810,"REPUBLICAN",149771,0.558679584165159
2000,"WAYNESBORO",51820,"DEMOCRAT",7102,0.385384398760912
2000,"WAYNESBORO",51820,"REPUBLICAN",7102,0.575049281892425
2000,"WILLIAMSBURG",51830,"DEMOCRAT",3725,0.462818791946309
2000,"WILLIAMSBURG",51830,"REPUBLICAN",3725,0.477046979865772
2000,"WINCHESTER",51840,"DEMOCRAT",7886,0.420745625158509
2000,"WINCHESTER",51840,"REPUBLICAN",7886,0.547045396905909
2004,"ACCOMACK",51001,"DEMOCRAT",13356,0.413147648996706
2004,"ACCOMACK",51001,"REPUBLICAN",13356,0.578466606768494
2004,"ALBEMARLE",51003,"DEMOCRAT",43726,0.50514567991584
2004,"ALBEMARLE",51003,"REPUBLICAN",43726,0.484585829940996
2004,"ALLEGHANY",51005,"DEMOCRAT",7195,0.445170257123002
2004,"ALLEGHANY",51005,"REPUBLICAN",7195,0.550660180681029
2004,"AMELIA",51007,"DEMOCRAT",5397,0.345006485084306
2004,"AMELIA",51007,"REPUBLICAN",5397,0.648323142486567
2004,"AMHERST",51009,"DEMOCRAT",12695,0.383300512012603
2004,"AMHERST",51009,"REPUBLICAN",12695,0.611106734935014
2004,"APPOMATTOX",51011,"DEMOCRAT",6655,0.329226145755071
2004,"APPOMATTOX",51011,"REPUBLICAN",6655,0.656048084147258
2004,"ARLINGTON",51013,"DEMOCRAT",94650,0.676038034865293
2004,"ARLINGTON",51013,"REPUBLICAN",94650,0.313100898045431
2004,"AUGUSTA",51015,"DEMOCRAT",29704,0.236298141664422
2004,"AUGUSTA",51015,"REPUBLICAN",29704,0.744007541071909
2004,"BATH",51017,"DEMOCRAT",2282,0.362839614373357
2004,"BATH",51017,"REPUBLICAN",2282,0.627519719544259
2004,"BEDFORD",51019,"DEMOCRAT",31404,0.289835689721055
2004,"BEDFORD",51019,"REPUBLICAN",31404,0.698159470131194
2004,"BLAND",51021,"DEMOCRAT",2865,0.295287958115183
2004,"BLAND",51021,"REPUBLICAN",2865,0.684816753926702
2004,"BOTETOURT",51023,"DEMOCRAT",15797,0.30391846553143
2004,"BOTETOURT",51023,"REPUBLICAN",15797,0.687788820662151
2004,"BRUNSWICK",51025,"DEMOCRAT",6926,0.58648570603523
2004,"BRUNSWICK",51025,"REPUBLICAN",6926,0.411781692174415
2004,"BUCHANAN",51027,"DEMOCRAT",9829,0.536677179774138
2004,"BUCHANAN",51027,"REPUBLICAN",9829,0.458541051989012
2004,"BUCKINGHAM",51029,"DEMOCRAT",6027,0.462750954040153
2004,"BUCKINGHAM",51029,"REPUBLICAN",6027,0.528455284552846
2004,"CAMPBELL",51031,"DEMOCRAT",22997,0.298386746097317
2004,"CAMPBELL",51031,"REPUBLICAN",22997,0.691003174327086
2004,"CAROLINE",51033,"DEMOCRAT",9954,0.49005424954792
2004,"CAROLINE",51033,"REPUBLICAN",9954,0.502210166767129
2004,"CARROLL",51035,"DEMOCRAT",12128,0.320580474934037
2004,"CARROLL",51035,"REPUBLICAN",12128,0.673895118733509
2004,"CHARLES CITY",51036,"DEMOCRAT",3439,0.626635649898226
2004,"CHARLES CITY",51036,"REPUBLICAN",3439,0.364640883977901
2004,"CHARLOTTE",51037,"DEMOCRAT",5438,0.408789996322177
2004,"CHARLOTTE",51037,"REPUBLICAN",5438,0.582199337991909
2004,"CHESTERFIELD",51041,"DEMOCRAT",133814,0.368765600011957
2004,"CHESTERFIELD",51041,"REPUBLICAN",133814,0.625831377882733
2004,"CLARKE",51043,"DEMOCRAT",6505,0.414911606456572
2004,"CLARKE",51043,"REPUBLICAN",6505,0.575096079938509
2004,"CRAIG",51045,"DEMOCRAT",2621,0.343761922930179
2004,"CRAIG",51045,"REPUBLICAN",2621,0.650896604349485
2004,"CULPEPER",51047,"DEMOCRAT",15605,0.350913168856136
2004,"CULPEPER",51047,"REPUBLICAN",15605,0.642486382569689
2004,"CUMBERLAND",51049,"DEMOCRAT",4126,0.417111003393117
2004,"CUMBERLAND",51049,"REPUBLICAN",4126,0.576102762966554
2004,"DICKENSON",51051,"DEMOCRAT",7406,0.507831487982717
2004,"DICKENSON",51051,"REPUBLICAN",7406,0.484877126654064
2004,"DINWIDDIE",51053,"DEMOCRAT",10839,0.42153335178522
2004,"DINWIDDIE",51053,"REPUBLICAN",10839,0.571362671833195
2004,"ESSEX",51057,"DEMOCRAT",4344,0.462016574585635
2004,"ESSEX",51057,"REPUBLICAN",4344,0.530386740331492
2004,"FAIRFAX",51059,"DEMOCRAT",461379,0.532471135443963
2004,"FAIRFAX",51059,"REPUBLICAN",461379,0.459448739539511
2004,"FAUQUIER",51061,"DEMOCRAT",29915,0.358081230152098
2004,"FAUQUIER",51061,"REPUBLICAN",29915,0.635500584990807
2004,"FLOYD",51063,"DEMOCRAT",6734,0.369468369468369
2004,"FLOYD",51063,"REPUBLICAN",6734,0.618057618057618
2004,"FLUVANNA",51065,"DEMOCRAT",10957,0.402938760609656
2004,"FLUVANNA",51065,"REPUBLICAN",10957,0.589394907365155
2004,"FRANKLIN",51067,"DEMOCRAT",22223,0.360077397291095
2004,"FRANKLIN",51067,"REPUBLICAN",22223,0.632137875174369
2004,"FREDERICK",51069,"DEMOCRAT",28540,0.310196215837421
2004,"FREDERICK",51069,"REPUBLICAN",28540,0.679257182901191
2004,"GILES",51071,"DEMOCRAT",7498,0.406375033342225
2004,"GILES",51071,"REPUBLICAN",7498,0.576153640970926
2004,"GLOUCESTER",51073,"DEMOCRAT",16333,0.312557399130594
2004,"GLOUCESTER",51073,"REPUBLICAN",16333,0.67862609441009
2004,"GOOCHLAND",51075,"DEMOCRAT",10338,0.346585413039273
2004,"GOOCHLAND",51075,"REPUBLICAN",10338,0.644999032694912
2004,"GRAYSON",51077,"DEMOCRAT",7137,0.340479192938209
2004,"GRAYSON",51077,"REPUBLICAN",7137,0.652234832562701
2004,"GREENE",51079,"DEMOCRAT",6939,0.322813085459
2004,"GREENE",51079,"REPUBLICAN",6939,0.658596339530192
2004,"GREENSVILLE",51081,"DEMOCRAT",4258,0.590418036636919
2004,"GREENSVILLE",51081,"REPUBLICAN",4258,0.406763738844528
2004,"HALIFAX",51083,"DEMOCRAT",14656,0.424399563318777
2004,"HALIFAX",51083,"REPUBLICAN",14656,0.570619541484716
2004,"HANOVER",51085,"DEMOCRAT",49611,0.281006228457399
2004,"HANOVER",51085,"REPUBLICAN",49611,0.713632057406623
2004,"HENRICO",51087,"DEMOCRAT",133418,0.456190319147341
2004,"HENRICO",51087,"REPUBLICAN",133418,0.538225726663569
2004,"HENRY",51089,"DEMOCRAT",23458,0.41994202404297
2004,"HENRY",51089,"REPUBLICAN",23458,0.569443260294995
2004,"HIGHLAND",51091,"DEMOCRAT",1520,0.343421052631579
2004,"HIGHLAND",51091,"REPUBLICAN",1520,0.646052631578947
2004,"ISLE OF WIGHT",51093,"DEMOCRAT",15871,0.369919979837439
2004,"ISLE OF WIGHT",51093,"REPUBLICAN",15871,0.625606452019406
2004,"JAMES CITY",51095,"DEMOCRAT",31090,0.383853329044709
2004,"JAMES CITY",51095,"REPUBLICAN",31090,0.609488581537472
2004,"KING AND QUEEN",51097,"DEMOCRAT",3286,0.45830797321972
2004,"KING AND QUEEN",51097,"REPUBLICAN",3286,0.528606208155812
2004,"KING GEORGE",51099,"DEMOCRAT",7921,0.345789673021083
2004,"KING GEORGE",51099,"REPUBLICAN",7921,0.646888019189496
2004,"KING WILLIAM",51101,"DEMOCRAT",6872,0.354481955762515
2004,"KING WILLIAM",51101,"REPUBLICAN",6872,0.639842840512224
2004,"LANCASTER",51103,"DEMOCRAT",6230,0.397592295345104
2004,"LANCASTER",51103,"REPUBLICAN",6230,0.597752808988764
2004,"LEE",51105,"DEMOCRAT",9770,0.40992835209826
2004,"LEE",51105,"REPUBLICAN",9770,0.579733879222109
2004,"LOUDOUN",51107,"DEMOCRAT",108430,0.435958683021304
2004,"LOUDOUN",51107,"REPUBLICAN",108430,0.55687540348612
2004,"LOUISA",51109,"DEMOCRAT",12035,0.402492729538845
2004,"LOUISA",51109,"REPUBLICAN",12035,0.588533444121313
2004,"LUNENBURG",51111,"DEMOCRAT",5245,0.450333651096282
2004,"LUNENBURG",51111,"REPUBLICAN",5245,0.544899904671115
2004,"MADISON",51113,"DEMOCRAT",5772,0.376992376992377
2004,"MADISON",51113,"REPUBLICAN",5772,0.616077616077616
2004,"MATHEWS",51115,"DEMOCRAT",5129,0.309806979918113
2004,"MATHEWS",51115,"REPUBLICAN",5129,0.681809319555469
2004,"MECKLENBURG",51117,"DEMOCRAT",12780,0.414162754303599
2004,"MECKLENBURG",51117,"REPUBLICAN",12780,0.572691705790297
2004,"MIDDLESEX",51119,"DEMOCRAT",5377,0.355960572810117
2004,"MIDDLESEX",51119,"REPUBLICAN",5377,0.620420308722336
2004,"MONTGOMERY",51121,"DEMOCRAT",31515,0.448294462954149
2004,"MONTGOMERY",51121,"REPUBLICAN",31515,0.541646834840552
2004,"NELSON",51125,"DEMOCRAT",7139,0.49628799551758
2004,"NELSON",51125,"REPUBLICAN",7139,0.495727692954195
